,visit_id,completed_process,group
12458,583800757_39669369257_494519,0,Control
12459,583924904_65208689883_649186,0,Control
12460,583937906_81523612559_190377,0,Control
12461,583953743_90115823356_81834,1,Control
12462,583982690_16289375259_732591,1,Control
12463,584039689_41346343485_53649,1,Control
12464,584045223_73694882446_807286,0,Control
12465,58406793_85626102598_451437,1,Control
12466,584108618_64428181574_746489,1,Control
12467,584196553_11859457204_671395,0,Control
12468,584265213_19392185799_998519,1,Control
12469,584319205_57878743480_517233,0,Control
12470,584323633_87821460003_789006,0,Control
12471,584328118_84955358383_177407,1,Control
12472,584336861_53175116004_396339,1,Control
12473,584354867_55304109171_571769,1,Control
12474,584365492_43122073859_596018,1,Control
12475,584393918_16060764838_642991,0,Control
12476,584446685_12706820170_960235,1,Control
12477,584450435_60072811821_994834,1,Control
12478,584484948_36917550437_846125,0,Control
12479,584522985_40004444795_727988,0,Control
12480,584617840_72924000079_693996,0,Control
12481,58461825_52477405753_691567,0,Control
12482,584621124_33441204093_150249,1,Control
12483,584686097_98566059204_535222,0,Control
12484,584731687_83913474969_857356,1,Control
12485,58473890_4720031771_875071,0,Control
12486,584772585_48063932982_307610,0,Control
12487,584787828_15160079556_875817,0,Control
12488,58486321_68213273174_258373,0,Control
12489,584973418_75629666567_348630,1,Control
12490,584982245_94655865731_689564,0,Control
12491,584996561_76701818890_298817,0,Control
12492,58506016_1160049288_992209,1,Control
12493,585096898_61474278740_430730,0,Control
12494,585152857_44097013170_738455,1,Control
12495,585173404_66755490826_807939,1,Control
12496,585229576_78105300876_851101,0,Control
12497,585375182_7682660415_482648,0,Control
12498,585409644_45941163042_752095,0,Control
12499,585440299_12000526972_625639,0,Control
12500,585463065_68141878812_240444,1,Control
12501,585468735_58225388765_274470,1,Control
12502,585513535_17552958931_692480,0,Control
12503,58563406_60769885969_277991,0,Control
12504,585726005_80734076487_993786,0,Control
12505,585749363_66250940834_888960,1,Control
12506,585807565_96877336044_211892,0,Control
12507,585980147_47833911704_268649,1,Control
12508,5859890_24378119782_868777,0,Control
12509,586011869_60985806310_211797,0,Control
12510,586083241_9844799437_393777,0,Control
12511,586097121_78273596912_581127,0,Control
12512,586100479_96875022025_273273,1,Control
12513,586138340_57848258263_113796,1,Control
12514,586184390_60837073494_8547,0,Control
12515,58628982_50688453396_306048,1,Control
12516,586357946_84436329366_364643,0,Control
12517,58639610_94118567737_159888,1,Control
12518,586422629_13455077869_396397,1,Control
12519,586430204_59661616568_670999,0,Control
12520,586658243_57598136902_808481,1,Control
12521,586685974_94355872098_611933,0,Control
12522,586708794_43584560201_874734,0,Control
12523,586731442_65414244307_745256,1,Control
12524,586739588_49636635515_858098,1,Control
12525,586766072_43340655693_227823,0,Control
12526,586854987_15658555110_889505,1,Control
12527,586877433_22210293832_273978,1,Control
12528,586939758_57358906714_772676,0,Control
12529,58695979_29841902347_608308,0,Control
12530,586979609_52599907890_797988,1,Control
12531,58698978_8877456381_284181,0,Control
12532,58702230_58224501202_708908,1,Control
12533,587032103_82780844181_358131,1,Control
12534,587042613_40464949322_913522,0,Control
12535,587090779_71807270992_207103,1,Control
12536,58709129_23423649245_617505,0,Control
12537,587118436_10773040090_987086,0,Control
12538,587171064_60237603698_823311,1,Control
12539,587176123_24509433583_301633,0,Control
12540,587204697_94825272270_499338,0,Control
12541,58726257_99066266183_589248,1,Control
12542,587299918_80960180960_407851,0,Control
12543,587337904_24846430379_426202,0,Control
12544,587400250_90807184897_620314,0,Control
12545,587406079_45799613237_864253,0,Control
12546,587414767_55174228162_156441,1,Control
12547,587430204_13321380849_53954,1,Control
12548,587475446_90939762741_148075,1,Control
12549,587571475_44084791139_195023,1,Control
12550,587579883_11368712959_628760,1,Control
12551,587644108_23080910584_470598,1,Control
12552,587652278_8798668004_661387,0,Control
12553,587666605_33785269064_571646,1,Control
12554,587706754_88356588449_140922,0,Control
12555,587715165_35039784075_80526,1,Control
12556,587733270_61651485309_399201,0,Control
12557,587757016_40683632583_579391,1,Control
12558,587811590_83084155989_940136,0,Control
12559,587946744_91939156886_889352,0,Control
12560,587950992_40051432380_467809,0,Control
12561,5879532_51340781352_125902,1,Control
12562,58797330_12581103461_135615,1,Control
12563,587998208_29716315938_963303,0,Control
12564,588082646_53067116589_891515,1,Control
12565,588149268_557073269_387494,0,Control
12566,588170781_86706200767_542457,1,Control
12567,588192316_51913055226_62565,1,Control
12568,588206941_63677106688_693823,1,Control
12569,588266716_60163685409_987838,1,Control
12570,588316041_85828924142_223059,1,Control
12571,588406975_23699491995_802299,1,Control
12572,588483986_66736762946_644627,1,Control
12573,58849264_95845558448_470948,0,Control
12574,588567024_55136693156_171361,1,Control
12575,588585583_79005906287_946252,1,Control
12576,588622539_4883979565_660225,1,Control
12577,588758164_73467623873_55485,0,Control
12578,588773079_79511502906_544628,0,Control
12579,588846588_66166067642_146860,1,Control
12580,588856096_24012333355_596719,1,Control
12581,588868773_20815660469_825976,1,Control
12582,588874543_6033350914_946227,1,Control
12583,588876010_11106871468_436307,1,Control
12584,588881431_85920647693_842731,0,Control
12585,588916558_47627179237_222633,0,Control
12586,589041211_48956274698_236652,1,Control
12587,589060262_77813671432_690214,0,Control
12588,589069118_70804929671_360367,1,Control
12589,589159752_66402000390_776684,1,Control
12590,589224933_93827531369_372103,0,Control
12591,589239429_75211290006_378287,0,Control
12592,589279055_39180062763_129851,1,Control
12593,589410359_54227360657_380536,1,Control
12594,589418443_98239316567_659957,0,Control
12595,589498361_62356385809_657279,0,Control
12596,589507187_62862338308_625011,0,Control
12597,589519042_23271244727_4879,0,Control
12598,589521975_2109445334_96307,1,Control
12599,589563663_96148260468_938615,1,Control
12600,589616274_7830409077_462318,0,Control
12601,58963813_63002190676_288513,0,Control
12602,589651579_44208988702_211469,1,Control
12603,58976933_83165741696_908338,0,Control
12604,589784743_19639898004_220157,1,Control
12605,58979552_95555229693_926700,1,Control
12606,589837466_5195385715_87356,1,Control
12607,589871141_73329580178_649884,1,Control
12608,589893431_81336115242_562597,1,Control
12609,58995049_14522999960_864234,1,Control
12610,589984462_95000570816_199559,1,Control
12611,590131470_57161403405_663869,1,Control
12612,590161778_95293020544_125588,0,Control
12613,590169650_95349258698_267914,0,Control
12614,59016986_46709740691_733823,0,Control
12615,590205882_72696389390_662567,0,Control
12616,590337315_65534573658_348848,1,Control
12617,590469420_93810984950_244224,1,Control
12618,59050148_36901399345_872430,0,Control
12619,590597791_73325831609_82552,1,Control
12620,590630197_73785085605_891116,0,Control
12621,590637623_89654967488_853379,0,Control
12622,590644432_38119833608_793084,0,Control
12623,590645948_37358979395_121859,0,Control
12624,590715119_1891622438_667734,0,Control
12625,590741414_75903714406_691626,0,Control
12626,590802026_3029654164_574450,0,Control
12627,590867062_34944419152_558532,1,Control
12628,590899784_44742992513_589507,1,Control
12629,590975325_16397845248_980915,1,Control
12630,591000640_39692866366_170983,0,Control
12631,591007406_96314575834_688551,0,Control
12632,591026020_15607704464_753557,1,Control
12633,591058286_64721289299_485537,0,Control
12634,591062666_6255810888_111358,0,Control
12635,591263004_42224304291_564182,1,Control
12636,591342742_69577221857_935215,1,Control
12637,591499769_71012133015_159207,1,Control
12638,591551237_84224065355_491093,1,Control
12639,591661044_86442933511_82748,1,Control
12640,591665724_84654603239_887318,0,Control
12641,591719044_40750402497_305978,0,Control
12642,591788813_65920531179_570691,0,Control
12643,591800543_40857828005_209892,0,Control
12644,591900709_14292862854_973083,1,Control
12645,591905717_6428421462_566984,0,Control
12646,591920637_23756224195_758204,0,Control
12647,591943007_22559174961_340379,0,Control
12648,591984338_32994956188_573119,0,Control
12649,59199239_96695734669_239360,0,Control
12650,59199511_14785580810_118540,1,Control
12651,592020068_16293823307_583289,0,Control
12652,592022873_1090952594_876194,0,Control
12653,59210892_62001635384_837246,0,Control
12654,592207758_14914668555_841547,0,Control
12655,592430743_99093586420_774067,1,Control
12656,592471060_27812572210_716385,0,Control
12657,592493274_27401342350_884050,0,Control
12658,592501842_6643809541_514236,1,Control
12659,592553836_39511854617_302996,1,Control
12660,592561614_55713412686_645809,1,Control
12661,592619586_38419757581_750766,0,Control
12662,592626148_68337407419_744410,0,Control
12663,592640350_30999285541_211951,1,Control
12664,592691537_93559765658_501286,0,Control
12665,592716523_62203226245_61473,1,Control
12666,592719094_1539144913_589847,0,Control
12667,592807592_94868101186_978120,1,Control
12668,59297823_16109498781_536927,0,Control
12669,592986870_91728622986_612040,0,Control
12670,592993172_57072496310_478723,1,Control
12671,593011942_79731633478_150170,0,Control
12672,593015273_7657273506_521693,1,Control
12673,593084311_29945288142_646953,0,Control
12674,593094783_16378326784_255982,1,Control
12675,593111979_71736849482_508590,1,Control
12676,593139789_71138405620_189189,1,Control
12677,593189703_82465531568_517846,0,Control
12678,593225912_23064758197_253565,0,Control
12679,593328474_80942708627_117688,0,Control
12680,593383322_3177107285_154291,1,Control
12681,59338891_74651612534_90117,1,Control
12682,593401978_34485487908_570912,0,Control
12683,593456527_84348290666_787167,0,Control
12684,593512507_2957604347_4319,0,Control
12685,593519384_68182960620_707643,1,Control
12686,593549638_30265584498_753402,1,Control
12687,593563088_71697221527_963735,0,Control
12688,593606189_52392779984_884992,1,Control
12689,59362351_63420053966_315020,1,Control
12690,593629511_99727565280_219956,1,Control
12691,593689946_98120885097_46469,0,Control
12692,593783748_97970247569_576477,1,Control
12693,593834734_80126602976_917228,0,Control
12694,593983584_22618416891_782764,0,Control
12695,59401199_43393920103_756968,1,Control
12696,594020379_65331072212_244672,0,Control
12697,594027710_60092200335_266590,1,Control
12698,594048382_31220266695_66370,1,Control
12699,594072095_77872011838_264939,0,Control
12700,594118286_48749982026_272559,0,Control
12701,594146873_84816670322_126577,1,Control
12702,594162536_57549337991_971371,1,Control
12703,594166768_51865865986_688856,0,Control
12704,594195500_19890944388_673599,0,Control
12705,594211491_17386811189_196965,0,Control
12706,594223649_27857573893_403817,1,Control
12707,594316982_82074274435_142121,0,Control
12708,594353319_22605388997_76796,1,Control
12709,594356594_23816641468_406032,1,Control
12710,594359459_34145851082_921726,1,Control
12711,594363417_49775009728_785901,1,Control
12712,594382232_2643102644_243149,0,Control
12713,59441005_42629458810_229569,0,Control
12714,594516280_81083085161_377221,1,Control
12715,594516359_34666863817_385440,1,Control
12716,594518955_54810264363_670992,0,Control
12717,59460653_72253178264_963814,1,Control
12718,594630296_18672001823_939455,1,Control
12719,594632106_43850244810_11445,1,Control
12720,594712412_95166676032_76305,0,Control
12721,594756937_83591776158_486214,1,Control
12722,594765145_7711521878_988860,0,Control
12723,594794951_53065355988_889590,0,Control
12724,594846804_11119857184_153989,1,Control
12725,594884320_56693132995_319487,1,Control
12726,594908805_24426442397_201918,1,Control
12727,594979906_24215666307_712746,0,Control
12728,595072685_67737653293_170573,1,Control
12729,595155251_71958558005_497049,1,Control
12730,595155972_16702840169_774311,0,Control
12731,59524203_83350614656_318830,0,Control
12732,595245782_97656713185_699399,1,Control
12733,59525072_45299572600_253249,0,Control
12734,595312217_81021254408_309202,1,Control
12735,595362512_82744553087_376089,1,Control
12736,595394290_1037575504_172661,1,Control
12737,595443405_79022212294_301892,0,Control
12738,595465119_40584283431_206454,1,Control
12739,595465756_5706045890_731051,0,Control
12740,595495704_88734997022_748898,1,Control
12741,595516498_55219237871_918068,1,Control
12742,59553173_91673086233_209738,0,Control
12743,595531943_16942056410_484261,0,Control
12744,595556010_2444545682_356700,0,Control
12745,595601182_35820526812_64270,1,Control
12746,595653977_82640100279_683200,0,Control
12747,595667150_70863770346_847458,0,Control
12748,595675198_11906913204_686811,0,Control
12749,595744697_47474358911_889129,1,Control
12750,59578576_41750255124_540053,1,Control
12751,595819310_53245719839_347525,0,Control
12752,595836285_51767287837_870547,1,Control
12753,595837137_57054766388_767257,1,Control
12754,595837587_85300164838_980260,0,Control
12755,595866829_99173966853_604971,1,Control
12756,595921734_22440497485_763416,0,Control
12757,595959804_30727742247_747416,1,Control
12758,596082857_41447512422_374350,1,Control
12759,596211005_40241045741_311475,1,Control
12760,596224109_57407429949_576442,1,Control
12761,596293404_14591885646_608282,0,Control
12762,596335388_33798073550_567935,1,Control
12763,596342314_10525053130_888502,0,Control
12764,596452012_59037068282_527040,1,Control
12765,596459334_80953144672_520381,0,Control
12766,596494668_51922303715_806286,0,Control
