visit_id,client_id,Variation,task_time_seconds,task_time_minutes
930797939_91378880700_983680,2797091,Control,237.0,3.95
93081821_19851513370_519938,5738449,Test,157.0,2.6166666666666667
930889554_32612007447_78897,800776,Test,799.0,13.316666666666666
930906792_52890192662_447702,3106417,Test,353.0,5.883333333333334
930938453_46139282334_264692,9030458,Control,558.0,9.3
930956303_25456975683_487624,83447,Control,631.0,10.516666666666667
931092058_62505506569_923033,7494176,Control,311.0,5.183333333333334
931095149_62352403599_969949,8461847,Test,160.0,2.6666666666666665
931135280_5623736810_700071,8923392,Control,604.0,10.066666666666666
931138180_18840988063_239310,7582115,Control,234.0,3.9
931155529_60655607125_442790,2667527,Test,217.0,3.6166666666666667
931212430_11190202902_575397,8048955,Control,611.0,10.183333333333334
931231247_39811872064_399669,9577370,Control,133.0,2.216666666666667
931293710_60075956986_612759,6806435,Control,84.0,1.4
931301052_41963248969_991316,5645261,Test,238.0,3.966666666666667
931344170_92693648218_739948,4865240,Control,296.0,4.933333333333334
931351372_56634003818_530810,1345292,Test,352.0,5.866666666666666
931376420_53242422919_857327,2672962,Test,563.0,9.383333333333333
931384442_74983816299_442619,2529548,Control,303.0,5.05
931394538_31968465308_613699,8064580,Test,511.0,8.516666666666667
931395722_91636719888_337070,1304890,Test,439.0,7.316666666666666
931462964_86847924904_582406,4551428,Test,196.0,3.2666666666666666
93151086_13636125957_537530,6622182,Test,302.0,5.033333333333333
931536858_15352793814_961298,3143682,Control,422.0,7.033333333333333
931555393_73395043985_999889,2161587,Test,254.0,4.233333333333333
931567768_56573124478_774958,5734249,Control,1004.0,16.733333333333334
931578884_48562149052_344783,3414773,Control,188.0,3.1333333333333333
931630773_12376206438_543377,7060925,Test,119.0,1.9833333333333334
931711774_81279388759_412516,8081026,Control,220.0,3.6666666666666665
931789574_57009898110_357871,713054,Control,207.0,3.45
931828658_73446749506_269428,7685747,Control,256.0,4.266666666666667
931845068_21603473616_927632,7485810,Test,117.0,1.95
931873218_13687875001_467845,5123889,Test,370.0,6.166666666666667
931880831_49115598862_385086,7582801,Control,209.0,3.4833333333333334
931951282_861854980_396893,8550819,Test,638.0,10.633333333333333
931999151_5480996115_490330,7974036,Test,217.0,3.6166666666666667
932030283_39041801946_364900,334181,Test,240.0,4.0
932038746_33297522006_257837,432606,Control,317.0,5.283333333333333
932122097_11945229804_611985,8231827,Control,846.0,14.1
932185393_47482028197_536976,9227821,Test,115.0,1.9166666666666667
93218820_92937014618_56521,4955037,Test,55.0,0.9166666666666666
93226580_22973598046_466317,4111814,Control,142.0,2.3666666666666667
93230735_74689026550_496984,1601176,Test,209.0,3.4833333333333334
932327732_92167100034_950519,3436953,Test,395.0,6.583333333333333
932334073_31801116495_858132,8375225,Control,348.0,5.8
932338859_78905979507_580872,2414359,Control,131.0,2.183333333333333
93235354_34584798076_915215,1245799,Control,552.0,9.2
932355110_56982309116_17227,339396,Control,128.0,2.1333333333333333
932355319_16831758176_964198,3271556,Control,137.0,2.283333333333333
932365090_2318922335_842870,7011435,Control,177.0,2.95
932543372_55677476562_961960,7274662,Test,307.0,5.116666666666666
932548898_28619667121_576879,6279584,Test,715.0,11.916666666666666
932567853_93486032402_680128,6024101,Control,208.0,3.466666666666667
932593080_69500864996_289087,1428184,Test,585.0,9.75
932646529_29635187828_992400,6243230,Test,114.0,1.9
932655653_87206719145_975309,9659583,Test,141.0,2.35
93269670_81435699667_704305,8223495,Test,538.0,8.966666666666667
932734714_58382068530_270588,5163115,Test,99.0,1.65
932782821_72881652533_416396,855556,Control,655.0,10.916666666666666
932812850_57766646087_914282,7977345,Control,1456.0,24.266666666666666
932818835_9970262969_533909,4671078,Control,177.0,2.95
932846824_72423991024_856768,1458074,Test,112.0,1.8666666666666667
932872911_65377209317_995723,4104497,Test,141.0,2.35
932946607_57614752874_111973,4296422,Test,155.0,2.5833333333333335
932961335_61686807468_510136,2903115,Control,358.0,5.966666666666667
933059105_53513525079_229068,7019113,Control,203.0,3.3833333333333333
933078170_8700053090_922847,5566841,Test,277.0,4.616666666666666
933078502_70997479156_387492,7482600,Test,987.0,16.45
933162827_44293013530_48322,2854823,Test,620.0,10.333333333333334
933190668_69957395112_842245,4767563,Control,243.0,4.05
933219862_96983842487_16852,2478742,Control,174.0,2.9
933283479_31168849624_4863,2437429,Control,107.0,1.7833333333333334
933287109_74429051651_418774,4386726,Test,184.0,3.066666666666667
933309850_58920822151_154271,8238902,Control,563.0,9.383333333333333
933374999_54320276747_777047,3228212,Test,1566.0,26.1
933387799_86345639696_550552,1607526,Test,189.0,3.15
933473341_44537748479_490064,1897271,Test,78.0,1.3
933708937_71551792751_844114,698440,Test,207.0,3.45
933713820_87436012054_480330,4707007,Test,104.0,1.7333333333333334
933779394_62360344745_946558,6112197,Test,125.0,2.0833333333333335
933790111_29409708961_681643,6618173,Test,2411.0,40.18333333333333
933791801_59995263466_17604,4565716,Test,290.0,4.833333333333333
933841555_30261578331_746955,1388375,Control,267.0,4.45
93384469_73966917371_413900,3613974,Test,264.0,4.4
933863002_80126474175_428393,617080,Test,191.0,3.183333333333333
93386703_88278539660_123785,5357058,Test,333.0,5.55
93388020_67706479870_125906,5881622,Test,474.0,7.9
933882791_48287810707_300173,9928912,Test,135.0,2.25
933936872_10463202764_161176,1045793,Test,572.0,9.533333333333333
934022518_45722309798_516147,6997261,Test,160.0,2.6666666666666665
934022915_52255710947_153308,4314548,Control,214.0,3.566666666666667
934032143_84292665217_241718,7647131,Control,417.0,6.95
934051907_83289514914_539168,3541284,Test,358.0,5.966666666666667
934108764_39639427514_197615,7071589,Test,328.0,5.466666666666667
934114311_57545976346_903967,1814949,Test,389.0,6.483333333333333
934195214_78240743003_233677,7247254,Control,704.0,11.733333333333333
934216277_14845857505_281944,9330958,Control,561.0,9.35
934229764_6700536685_700278,6189027,Test,444.0,7.4
934276115_32243635762_16980,5069626,Control,151.0,2.5166666666666666
934337034_96248773997_327716,4304082,Test,115.0,1.9166666666666667
934372660_89430266103_766024,8266748,Test,355.0,5.916666666666667
934543206_28360147379_410899,7689364,Test,631.0,10.516666666666667
934596149_95228197875_128717,3617870,Control,178.0,2.966666666666667
934624877_18565663452_538755,408411,Test,3386.0,56.43333333333333
934670669_31067580255_645549,3893928,Test,221.0,3.683333333333333
934712700_28846720297_393150,7015011,Control,388.0,6.466666666666667
934786817_5321604396_436322,3772689,Test,382.0,6.366666666666666
934788396_19056434505_39890,8919311,Control,862.0,14.366666666666667
934832434_19818194756_731836,4605468,Control,163.0,2.716666666666667
934961452_98459928673_520030,5682609,Control,563.0,9.383333333333333
934964071_68038773307_816438,6256711,Test,362.0,6.033333333333333
934980293_69504651621_508402,5700880,Test,261.0,4.35
93498427_9143851531_600133,7843988,Test,193.0,3.216666666666667
935007301_90162404461_805056,6291267,Test,85.0,1.4166666666666667
935059726_21849329711_334208,6162206,Test,197.0,3.283333333333333
935075745_71289925180_142315,5976113,Test,398.0,6.633333333333334
935108431_83210680131_396484,7793216,Test,96.0,1.6
935140848_65881836644_944472,4986769,Test,419.0,6.983333333333333
935198645_87908448733_926876,2071744,Control,336.0,5.6
935250174_23022145057_84033,2336764,Control,475.0,7.916666666666667
935283063_86477122643_563350,7007000,Test,335.0,5.583333333333333
935304322_13617855279_414330,8515627,Control,183.0,3.05
935335388_18249924733_570325,4654510,Test,129.0,2.15
935355596_92274641230_327187,2070572,Test,166.0,2.7666666666666666
935373746_1586384038_450824,5131722,Test,382.0,6.366666666666666
935376006_65945110499_513296,2431679,Control,231.0,3.85
935438519_63596308246_149097,8370323,Test,1680.0,28.0
935471241_3987162942_12019,5308745,Test,160.0,2.6666666666666665
935503818_60589628816_203161,5909877,Test,150.0,2.5
93552421_45157023196_836088,8003567,Control,183.0,3.05
935582325_2596642358_37426,270527,Control,1012.0,16.866666666666667
935586104_55318320763_82097,8800235,Control,264.0,4.4
935624560_20660354320_795781,2488155,Control,298.0,4.966666666666667
935628644_63039267637_218727,4482250,Test,113.0,1.8833333333333333
935638210_37347013462_73663,8769667,Test,378.0,6.3
935657093_79538179566_346123,7923758,Control,440.0,7.333333333333333
935720699_63730293916_72978,6843914,Test,111.0,1.85
935744206_55561840728_662435,6124319,Test,142.0,2.3666666666666667
935898992_18165341829_891931,1234723,Control,328.0,5.466666666666667
93590458_43672705116_739043,5364830,Test,110.0,1.8333333333333333
935966168_99229462435_96400,9709813,Control,132.0,2.2
936003436_27423606868_961956,4124205,Test,213.0,3.55
93608505_37195491010_368155,7468099,Control,890.0,14.833333333333334
936105499_28974568283_433834,8754470,Test,1645.0,27.416666666666668
936173397_74435425233_542409,7997826,Control,383.0,6.383333333333334
936281146_70474930821_45810,8253552,Test,1148.0,19.133333333333333
93629195_20525449777_607363,8442020,Control,636.0,10.6
936322891_4985606939_414668,9485320,Test,1031.0,17.183333333333334
936332925_25234190659_813171,6095222,Test,358.0,5.966666666666667
936371001_50201276468_685531,6756488,Control,244.0,4.066666666666666
9364883_13258054750_277152,89693,Test,167.0,2.783333333333333
936509535_25293967165_790834,4322010,Control,497.0,8.283333333333333
936547337_18659982554_149839,1207715,Test,231.0,3.85
93663158_79345870639_634940,6012255,Control,216.0,3.6
936640953_43579268276_356338,6004780,Test,170.0,2.8333333333333335
9368117_42619053262_549197,8687920,Test,244.0,4.066666666666666
936842657_41377367597_916955,3423515,Test,360.0,6.0
936889956_8716532519_436163,7118745,Test,195.0,3.25
936906096_30578866140_982345,6224817,Test,243.0,4.05
936984964_90708144861_439500,9646006,Test,108.0,1.8
937064121_88214358524_752021,3710401,Test,1359.0,22.65
937119382_76887536635_229349,8211256,Test,100.0,1.6666666666666667
937207279_58637942050_426671,6330960,Control,360.0,6.0
937276566_24896870673_938128,734952,Test,245.0,4.083333333333333
93732437_37423214661_915546,9244201,Test,436.0,7.266666666666667
93732721_18068392167_32234,2291432,Control,275.0,4.583333333333333
937423138_92525288323_70553,6727214,Test,1166.0,19.433333333333334
937446179_56008855263_581291,2814887,Test,2724.0,45.4
937455367_6554275706_596260,3117497,Test,148.0,2.466666666666667
937487595_65935449952_240819,2660768,Control,361.0,6.016666666666667
937534537_92197051505_880575,6303786,Test,185.0,3.0833333333333335
937544785_26849146195_627396,3710682,Test,1245.0,20.75
937574680_78221340359_572067,9192456,Test,231.0,3.85
937575331_88649883703_629132,9112089,Control,203.0,3.3833333333333333
937592874_52947444904_924677,6669699,Control,728.0,12.133333333333333
937601930_51859379740_966202,3284406,Control,293.0,4.883333333333334
937605737_72050472304_336414,610835,Test,93.0,1.55
937667804_69571344794_480430,9064068,Test,109.0,1.8166666666666667
937691502_81352724882_555341,5280867,Test,226.0,3.7666666666666666
937724231_4574231195_179825,1473602,Control,162.0,2.7
937772244_48319977267_265206,8463837,Control,254.0,4.233333333333333
937838276_3545729501_817970,8343489,Test,115.0,1.9166666666666667
937898387_30819573872_101615,1669156,Test,547.0,9.116666666666667
93790516_96630134773_80192,4318832,Test,398.0,6.633333333333334
937956462_46404776433_581582,159617,Control,219.0,3.65
937984550_31692744681_559953,3184564,Control,1629.0,27.15
937993340_62276651664_990789,7616759,Control,122.0,2.033333333333333
937994866_81673497439_775394,9103512,Control,210.0,3.5
938011917_70193672593_584187,7201739,Control,409.0,6.816666666666666
938042987_99310608083_530432,6986707,Test,286.0,4.766666666666667
93805129_23241526494_18298,5053848,Test,139.0,2.316666666666667
938151961_77444856123_258392,1877074,Test,2191.0,36.516666666666666
938175562_43877000515_894644,5590536,Test,165.0,2.75
938191496_15147265609_542106,1730954,Control,449.0,7.483333333333333
938195821_26911591557_542504,889260,Control,753.0,12.55
938198238_49585807359_932877,3959670,Control,269.0,4.483333333333333
938236318_99699508346_668997,4473962,Control,85.0,1.4166666666666667
938271684_43278519256_948526,6225988,Control,157.0,2.6166666666666667
938322041_41766602245_380774,5847311,Test,118.0,1.9666666666666666
938366069_70076064254_423094,2662438,Control,371.0,6.183333333333334
9384097_92639145336_147568,5646178,Control,84.0,1.4
938433452_53676973017_545039,9803469,Control,135.0,2.25
938493362_35909386299_279211,6232074,Control,293.0,4.883333333333334
938513188_88264248892_187636,1124900,Test,409.0,6.816666666666666
938537306_62379896421_207625,5894768,Test,223.0,3.716666666666667
938551703_11061885526_420612,972666,Control,496.0,8.266666666666667
938568507_8583190465_524629,3357234,Test,290.0,4.833333333333333
938576497_93088265143_464648,1260511,Test,103.0,1.7166666666666666
938675887_93244110656_26516,8078495,Test,744.0,12.4
938698458_99050095441_267150,2138761,Test,122.0,2.033333333333333
938736384_32265918304_827766,1655754,Test,128.0,2.1333333333333333
938834719_45821880026_743837,7283208,Test,148.0,2.466666666666667
938902310_3236475711_137866,9957176,Control,530.0,8.833333333333334
938954849_83052077824_846389,2525455,Control,622.0,10.366666666666667
938978918_92921519034_539342,458670,Test,221.0,3.683333333333333
939096822_89606635392_637348,7810991,Test,197.0,3.283333333333333
939126228_17584755206_712531,1326292,Test,252.0,4.2
93920652_81525252551_718917,7606958,Control,315.0,5.25
93921638_16042514048_868411,4523387,Control,172.0,2.8666666666666667
939344823_39003049372_377466,8200065,Control,153.0,2.55
939387758_31193499216_81944,9639863,Test,101.0,1.6833333333333333
939550089_78756378462_466591,6536409,Test,929.0,15.483333333333333
93957586_69100233894_238374,9924963,Control,375.0,6.25
939587095_16173311664_219655,4550878,Test,284.0,4.733333333333333
939644198_53926148404_328947,5316980,Control,885.0,14.75
939767741_63723072674_684283,4220347,Test,69.0,1.15
939790240_39349432134_175056,1655117,Test,154.0,2.566666666666667
939917075_96187249356_356996,410682,Test,237.0,3.95
93992829_17608617651_691259,5872805,Test,579.0,9.65
939949326_88691363362_495597,4554272,Control,269.0,4.483333333333333
93997600_726891960_149847,8250645,Control,295.0,4.916666666666667
939992804_11854444330_318439,578735,Test,376.0,6.266666666666667
940026877_91587813690_728012,632316,Test,290.0,4.833333333333333
940106965_31776849224_339261,1563739,Test,356.0,5.933333333333334
940138075_52964677116_916684,3176993,Control,381.0,6.35
940139334_16948704756_862421,9003412,Control,168.0,2.8
94016921_97399032661_680282,6272543,Test,179.0,2.9833333333333334
940174298_9751972628_518288,3252729,Control,128.0,2.1333333333333333
940183603_69366433852_943501,2614184,Test,150.0,2.5
940244373_52677915381_749989,2978551,Control,222.0,3.7
940269476_15854071359_872356,8862122,Test,750.0,12.5
94029951_29020601925_173290,6300261,Control,243.0,4.05
940330594_58340969022_568495,1354988,Control,220.0,3.6666666666666665
940391929_50451085957_974279,2238446,Test,340.0,5.666666666666667
940414244_69467520586_683288,456002,Control,278.0,4.633333333333334
940478248_29882563335_169608,3689957,Control,161.0,2.683333333333333
940496872_45358398861_52543,7248895,Test,72.0,1.2
940510534_39164623809_900145,2228978,Test,245.0,4.083333333333333
940574607_42322833837_124925,1505095,Test,414.0,6.9
